Date,Open,High,Low,Close,Adj Close,Volume,stock
2019-12-18,11.09,11.09,11.09,11.09,10.686455,0,FNILX.csv
2019-12-19,11.15,11.15,11.15,11.15,10.744271,0,FNILX.csv
2019-12-20,11.2,11.2,11.2,11.2,10.792452,0,FNILX.csv
2019-12-23,11.21,11.21,11.21,11.21,10.802089,0,FNILX.csv
2019-12-24,11.21,11.21,11.21,11.21,10.802089,0,FNILX.csv
2019-12-26,11.27,11.27,11.27,11.27,10.859905,0,FNILX.csv
2019-12-27,11.27,11.27,11.27,11.27,10.859905,0,FNILX.csv
2019-12-30,11.21,11.21,11.21,11.21,10.802089,0,FNILX.csv
2019-12-31,11.24,11.24,11.24,11.24,10.830997,0,FNILX.csv
2020-01-02,11.34,11.34,11.34,11.34,10.927358,0,FNILX.csv
2020-01-03,11.26,11.26,11.26,11.26,10.850268,0,FNILX.csv
2020-01-06,11.3,11.3,11.3,11.3,10.888814,0,FNILX.csv
2020-01-07,11.27,11.27,11.27,11.27,10.859905,0,FNILX.csv
2020-01-08,11.33,11.33,11.33,11.33,10.917723,0,FNILX.csv
2020-01-09,11.41,11.41,11.41,11.41,10.99481,0,FNILX.csv
2020-01-10,11.38,11.38,11.38,11.38,10.965902,0,FNILX.csv
2020-01-13,11.46,11.46,11.46,11.46,11.042992,0,FNILX.csv
2020-01-14,11.44,11.44,11.44,11.44,11.023718,0,FNILX.csv
2020-01-15,11.46,11.46,11.46,11.46,11.042992,0,FNILX.csv
2020-01-16,11.56,11.56,11.56,11.56,11.139353,0,FNILX.csv
2020-01-17,11.6,11.6,11.6,11.6,11.177896,0,FNILX.csv
2020-01-21,11.57,11.57,11.57,11.57,11.148988,0,FNILX.csv
2020-01-22,11.58,11.58,11.58,11.58,11.158625,0,FNILX.csv
2020-01-23,11.59,11.59,11.59,11.59,11.168262,0,FNILX.csv
2020-01-24,11.49,11.49,11.49,11.49,11.071899,0,FNILX.csv
2020-01-27,11.31,11.31,11.31,11.31,10.89845,0,FNILX.csv
2020-01-28,11.42,11.42,11.42,11.42,11.004447,0,FNILX.csv
2020-01-29,11.41,11.41,11.41,11.41,10.99481,0,FNILX.csv
2020-01-30,11.45,11.45,11.45,11.45,11.033355,0,FNILX.csv
2020-01-31,11.25,11.25,11.25,11.25,10.840633,0,FNILX.csv
2020-02-03,11.34,11.34,11.34,11.34,10.927358,0,FNILX.csv
2020-02-04,11.52,11.52,11.52,11.52,11.100808,0,FNILX.csv
2020-02-05,11.64,11.64,11.64,11.64,11.216442,0,FNILX.csv
2020-02-06,11.68,11.68,11.68,11.68,11.254986,0,FNILX.csv
2020-02-07,11.62,11.62,11.62,11.62,11.197168,0,FNILX.csv
2020-02-10,11.71,11.71,11.71,11.71,11.283895,0,FNILX.csv
2020-02-11,11.73,11.73,11.73,11.73,11.303165,0,FNILX.csv
2020-02-12,11.81,11.81,11.81,11.81,11.380256,0,FNILX.csv
2020-02-13,11.79,11.79,11.79,11.79,11.360983,0,FNILX.csv
2020-02-14,11.82,11.82,11.82,11.82,11.389892,0,FNILX.csv
2020-02-18,11.79,11.79,11.79,11.79,11.360983,0,FNILX.csv
2020-02-19,11.85,11.85,11.85,11.85,11.4188,0,FNILX.csv
2020-02-20,11.81,11.81,11.81,11.81,11.380256,0,FNILX.csv
2020-02-21,11.68,11.68,11.68,11.68,11.254986,0,FNILX.csv
2020-02-24,11.29,11.29,11.29,11.29,10.879177,0,FNILX.csv
2020-02-25,10.95,10.95,10.95,10.95,10.551549,0,FNILX.csv
2020-02-26,10.91,10.91,10.91,10.91,10.513005,0,FNILX.csv
2020-02-27,10.43,10.43,10.43,10.43,10.050471,0,FNILX.csv
2020-02-28,10.34,10.34,10.34,10.34,9.963746,0,FNILX.csv
2020-03-02,10.82,10.82,10.82,10.82,10.42628,0,FNILX.csv
2020-03-03,10.52,10.52,10.52,10.52,10.137197,0,FNILX.csv
2020-03-04,10.96,10.96,10.96,10.96,10.561185,0,FNILX.csv
2020-03-05,10.6,10.6,10.6,10.6,10.214285,0,FNILX.csv
2020-03-06,10.42,10.42,10.42,10.42,10.040834,0,FNILX.csv
2020-03-09,9.63,9.63,9.63,9.63,9.279581,0,FNILX.csv
